Date,Open,High,Low,Close,Volume
26/07/17,0.105893001,0.109012999,0.099265501,0.105137996,200395
27/07/17,0.105108,0.108479001,0.100887999,0.107736997,344499
28/07/17,0.107632004,0.109018996,0.101473004,0.104066998,342568
29/07/17,0.104782,0.111263998,0.101108,0.107810996,340218
30/07/17,0.107934996,0.108138002,0.103161998,0.106413998,224261
31/07/17,0.106827997,0.108349003,0.101599999,0.104249999,240309
01/08/17,0.104594998,0.106265999,0.096109398,0.0998668,300413
02/08/17,0.099721201,0.101210997,0.0973612,0.100451998,256793
03/08/17,0.100327998,0.106977999,0.0991197,0.106642,293008
04/08/17,0.106684998,0.107755996,0.102698997,0.107493997,287621
05/08/17,0.107418001,0.144653007,0.107069999,0.128870994,542878
06/08/17,0.129292995,0.132988006,0.127379999,0.130998999,393681
07/08/17,0.133957997,0.149765,0.133300006,0.148847997,748177
08/08/17,0.148998007,0.226925001,0.147765994,0.224420995,2617340
09/08/17,0.224748001,0.260625005,0.222158,0.242911994,3075320
10/08/17,0.251827002,0.349976003,0.245051995,0.349079013,4118070
11/08/17,0.348785013,0.409653991,0.311066985,0.392571986,4413920
12/08/17,0.39219299,0.475991994,0.337588996,0.446364999,5080760
13/08/17,0.445989996,1.02263999,0.445989996,0.876828015,13852100
14/08/17,0.87291801,1.463389993,0.735764027,1.295570016,51698100
15/08/17,1.327090025,1.378919959,0.923371971,1.056550026,19824400
16/08/17,1.119689941,1.452720046,1.078690052,1.437240005,31363100
17/08/17,1.436969995,2.111310005,1.323639989,1.967149973,61296500
18/08/17,1.925189972,2.754120111,1.89470005,2.384000063,69048000
19/08/17,2.334399939,2.334399939,1.819939971,2.093369961,43391300
20/08/17,2.108210087,2.689440012,2.075819969,2.502579927,65350400
21/08/17,2.430749893,2.90892005,2.430749893,2.701109886,72000600
22/08/17,2.724450111,2.724450111,2.224790096,2.485270023,52091300
23/08/17,2.473969936,2.955450058,2.473969936,2.580430031,64925100
24/08/17,2.627360106,2.663969994,2.283380032,2.379319906,45080400
25/08/17,2.390569925,2.729969978,2.390569925,2.496870041,49977600
26/08/17,2.530380011,2.538840055,1.960559964,2.169359922,26690700
27/08/17,2.179970026,2.313549995,1.858019948,2.005189896,17214900
28/08/17,2.021490097,2.167429924,1.962800026,2.042900085,15413900
29/08/17,2.106250048,2.327579975,1.98973,2.327579975,20372000
30/08/17,2.281939983,2.365350008,2.094559908,2.350049973,24830000
31/08/17,2.328229904,2.408149958,2.196449995,2.203789949,20214800
01/09/17,2.201689959,2.388989925,2.116519928,2.384170055,20990700
02/09/17,2.5,2.849270105,1.722470045,1.992679954,22995400
03/09/17,1.925480008,2.019299984,1.424170017,1.575799942,11662000
04/09/17,1.576650023,1.576650023,0.613009989,1.049569964,20075100
05/09/17,1.032510042,1.119449973,0.740621984,0.973716021,9453770
06/09/17,0.990521014,1.171300054,0.735499978,1.086140037,14279400
07/09/17,1.034340024,1.508270025,0.956745028,1.366219997,15442300
08/09/17,1.398040056,1.403929949,0.946600974,1.006829977,9872850
09/09/17,1.009199977,1.033779979,0.863061011,0.989301026,4011510
10/09/17,0.982078016,1.002760053,0.852384984,0.942158997,3257430
11/09/17,0.949186027,1.101699948,0.90200001,1.025810003,5167180
12/09/17,1.033480048,1.208240032,0.987631977,1.035680056,7213490
13/09/17,1.042899966,1.042899966,0.880240977,0.937204003,2780700
14/09/17,0.937870026,0.950177014,0.673482001,0.678784013,3134360
15/09/17,0.683305025,0.849216998,0.526754975,0.799709022,4625680
16/09/17,0.808055997,0.92719698,0.746113002,0.804198027,2829570
17/09/17,0.803422987,0.814796984,0.733744979,0.789588988,1273640
18/09/17,0.789565027,0.937029004,0.787603974,0.90920198,3717860
19/09/17,0.907397985,0.909132004,0.787653029,0.802425027,2888420
20/09/17,0.815032005,0.816384017,0.743676007,0.747889996,2536950
21/09/17,0.764012992,0.781774998,0.684280992,0.702139974,2238040
22/09/17,0.698871017,0.740154028,0.683260024,0.715892971,2099500
23/09/17,0.717195988,0.777400017,0.707844973,0.77096498,2276080
24/09/17,0.775803983,0.788347006,0.736221015,0.783267975,2402720
25/09/17,0.784244001,0.936568022,0.773316026,0.917059004,3695220
26/09/17,0.918922007,0.940082014,0.859211981,0.86074698,3460160
27/09/17,0.855697989,1.201380014,0.855697989,1.143659949,8394020
28/09/17,1.14842999,1.433069944,1.14507997,1.377879977,13944300
29/09/17,1.366979957,1.366979957,1.135460019,1.266240001,8474270
30/09/17,1.269999981,1.307719946,1.228019953,1.283579946,6194570
