Date,Open,High,Low,Close,Volume
02/04/15,0.000242147,0.000323078,0.000227278,0.000313726,28549.40039
03/04/15,0.00030875,0.000329676,0.000290773,0.000310273,20677.90039
04/04/15,0.000310235,0.000318236,0.000250514,0.00027653,23550.19922
05/04/15,0.000271524,0.000282632,0.000218265,0.000231932,26800.19922
06/04/15,0.000232042,0.000298683,0.000229368,0.000288706,22511.5
07/04/15,0.00028846,0.00028846,0.000233713,0.000240521,14437
08/04/15,0.000245472,0.000258572,0.000223208,0.00022787,6932.850098
09/04/15,0.000227618,0.00023903,0.000212816,0.000224182,10013.59961
10/04/15,0.000224198,0.000226941,0.000167379,0.000174693,16846
11/04/15,0.000174652,0.000191945,0.000143223,0.00016334,22845.90039
12/04/15,0.000163328,0.000173412,0.000144346,0.000146415,5568.890137
13/04/15,0.000146289,0.000154675,0.000123058,0.000139244,11803.09961
14/04/15,0.000139351,0.000178481,0.000136852,0.000153411,14653.90039
15/04/15,0.000155512,0.000171643,0.000145849,0.000154544,8196.099609
16/04/15,0.000154602,0.000173837,0.000154602,0.00016348,5316.899902
17/04/15,0.000167541,0.000171559,0.000159885,0.000167023,4556.290039
18/04/15,0.000167001,0.000170014,0.000140929,0.000140929,9116.910156
19/04/15,0.000141091,0.000160037,0.000136902,0.00014712,7192.890137
20/04/15,0.000147129,0.000150252,0.000128413,0.00013269,6680.680176
21/04/15,0.000132687,0.000148287,0.000129105,0.00013682,3911.72998
22/04/15,0.000137013,0.000149464,0.000129475,0.00013836,2352.530029
23/04/15,0.000138287,0.000147067,0.000132977,0.000137397,2116.939941
24/04/15,0.000137111,0.000149505,0.000131777,0.000149505,3058.469971
25/04/15,0.000149483,0.0001496,0.000137111,0.000140417,2480.389893
26/04/15,0.000140429,0.000140761,0.000127471,0.000134005,2073.560059
27/04/15,0.000133971,0.000167902,0.000133588,0.000162762,6659.640137
28/04/15,0.00016028,0.000162865,0.000145881,0.000148795,3357.98999
29/04/15,0.000148621,0.000151744,0.000142109,0.000147204,2013.319946
30/04/15,0.000147003,0.000159928,0.000146643,0.000157136,958.7960205
01/05/15,0.000156999,0.000158487,0.000152819,0.000155563,692.3660278
02/05/15,0.000153451,0.00015805,0.000145951,0.000155102,1542.920044
03/05/15,0.000155069,0.00015788,0.000142179,0.000148968,4417.160156
04/05/15,0.000148966,0.000157269,0.000141605,0.000150754,2595.370117
05/05/15,0.000150649,0.000152869,0.00013697,0.000141045,3974.439941
06/05/15,0.000141121,0.000146115,0.000139473,0.000142513,1124.709961
07/05/15,0.000142441,0.000159796,0.000141686,0.000156463,2475.300049
08/05/15,0.000156377,0.000160184,0.000147158,0.000155255,1043.180054
09/05/15,0.000155195,0.000155334,0.000149596,0.000149986,623.4310303
10/05/15,0.000149922,0.000158641,0.000146045,0.000151405,1774.119995
11/05/15,0.000151407,0.000154981,0.000140134,0.000154981,3366.699951
12/05/15,0.000154973,0.000165711,0.000146566,0.000164693,4764.879883
13/05/15,0.000164888,0.000173668,0.000158144,0.000158729,4187.470215
14/05/15,0.00015862,0.000169136,0.000155031,0.000159979,1647.410034
15/05/15,0.000159992,0.000164979,0.000154327,0.000163803,1260.359985
16/05/15,0.000163882,0.000178051,0.000155039,0.000155551,4958.02002
17/05/15,0.000155467,0.000161647,0.000154689,0.000159672,1048.949951
18/05/15,0.00015973,0.000178048,0.000159182,0.000168765,12652.90039
19/05/15,0.00016598,0.000181445,0.000164206,0.000170527,9162.780273
20/05/15,0.000170758,0.000178901,0.000167444,0.000171753,8927.910156
21/05/15,0.000171751,0.000185226,0.000170082,0.000172217,7585.990234
22/05/15,0.0001722,0.000183438,0.0001676,0.000177488,4135.549805
23/05/15,0.000177442,0.000186925,0.000174903,0.00017705,4559.669922
24/05/15,0.000177127,0.000182924,0.000173033,0.000182073,5675.350098
25/05/15,0.000182054,0.000187571,0.000177738,0.000177738,6871.359863
26/05/15,0.000177747,0.00019129,0.000177593,0.000182889,3845.360107
27/05/15,0.000182852,0.00020992,0.000182782,0.000197471,8659.320313
28/05/15,0.000194793,0.000200879,0.000188198,0.000195917,7217.149902
29/05/15,0.000195796,0.000197977,0.000183046,0.000183393,7998.859863
30/05/15,0.00018339,0.000192248,0.000182829,0.000185411,7227.629883
31/05/15,0.000185244,0.000185332,0.00017055,0.000176696,4683.810059
01/06/15,0.000176729,0.000180496,0.000165869,0.000170115,3524.620117
02/06/15,0.000170091,0.000184537,0.000167698,0.000178312,5642.069824
03/06/15,0.000178259,0.000180128,0.000175001,0.000177242,1819.839966
04/06/15,0.000177242,0.000179316,0.000171355,0.000171942,2220.02002
