Date,Open,High,Low,Close,Volume
29/04/13,4.366759777,4.573599815,4.22563982,4.383900166,0
30/04/13,4.403520107,4.572380066,4.168960094,4.296490192,0
01/05/13,4.289539814,4.356860161,3.520289898,3.801009893,0
02/05/13,3.780019999,4.039299965,3.007169962,3.371979952,0
03/05/13,3.390439987,3.453609943,2.395940065,3.044909954,0
04/05/13,3.032269955,3.638279915,2.895250082,3.47961998,0
05/05/13,3.493129969,3.69246006,3.346060038,3.590889931,0
06/05/13,3.594219923,3.781019926,3.116019964,3.371249914,0
07/05/13,3.370870113,3.406719923,2.93979001,3.332740068,0
08/05/13,3.283620119,3.4911201,3.283620119,3.409240007,0
09/05/13,3.399399996,3.441689968,3.294850111,3.416150093,0
10/05/13,3.406529903,3.631639957,3.367189884,3.443340063,0
11/05/13,3.460380077,3.479809999,3.300610065,3.348959923,0
12/05/13,3.362809896,3.422240019,3.215869904,3.269449949,0
13/05/13,3.260890007,3.373430014,3.198950052,3.279839993,0
14/05/13,3.281009912,3.331850052,2.777199984,2.824300051,0
15/05/13,2.823990107,3.035820007,2.63925004,2.935450077,0
16/05/13,2.929739952,2.967669964,2.685110092,2.919120073,0
17/05/13,2.891419888,3.335330009,2.870769978,3.186089993,0
18/05/13,3.198649883,3.363749981,3.130880117,3.294929981,0
19/05/13,3.302050114,3.412309885,3.187880039,3.303489923,0
20/05/13,3.314850092,3.323339939,3.150049925,3.181760073,0
21/05/13,3.193259954,3.215970039,3.040910006,3.086750031,0
22/05/13,3.091909885,3.135289907,3.031189919,3.120759964,0
23/05/13,3.118520021,3.186460018,3.090790033,3.181440115,0
24/05/13,3.170130014,3.185499907,3.036580086,3.179480076,0
25/05/13,3.187750101,3.195450068,3.05479002,3.118690014,0
26/05/13,3.124109983,3.327389956,3.087300062,3.248899937,0
27/05/13,3.230700016,3.261780024,3.01899004,3.100909948,0
28/05/13,3.102799892,3.130000114,3.019419909,3.092129946,0
29/05/13,3.092129946,3.123270035,3.019659996,3.09581995,0
30/05/13,3.077460051,3.092780113,2.884170055,2.971390009,0
31/05/13,2.971390009,2.98822999,2.688819885,2.956680059,0
01/06/13,2.942140102,2.974560022,2.802700043,2.826499939,0
02/06/13,2.827790022,2.863770008,2.558710098,2.727119923,0
03/06/13,2.730530024,2.754610062,2.613460064,2.72555995,0
04/06/13,2.703310013,2.895689964,2.703310013,2.866729975,0
05/06/13,2.867470026,2.985409975,2.811340094,2.862430096,0
06/06/13,2.876840115,2.906460047,2.744820118,2.754120111,0
07/06/13,2.779139996,2.793679953,2.511509895,2.602410078,0
08/06/13,2.604059935,2.657480001,2.53621006,2.562380075,0
09/06/13,2.552730083,2.587879896,2.072669983,2.382999897,0
10/06/13,2.384380102,2.580290079,2.261240005,2.487529993,0
11/06/13,2.492840052,2.498869896,2.181020021,2.397979975,0
12/06/13,2.412169933,2.454220057,2.308010101,2.384710073,0
13/06/13,2.398509979,2.486279964,2.227679968,2.270319939,0
14/06/13,2.2692101,2.28873992,2.089999914,2.134550095,0
15/06/13,2.138999939,2.208470106,2.048690081,2.105750084,0
16/06/13,2.08581996,2.150219917,2.017070055,2.129509926,0
17/06/13,2.138859987,2.288990021,2.092370033,2.278079987,0
18/06/13,2.281640053,2.373980045,2.187930107,2.310169935,0
19/06/13,2.30479002,2.338829994,2.251830101,2.30031991,0
20/06/13,2.29817009,2.400300026,2.268229961,2.286710024,0
21/06/13,2.325959921,2.866709948,2.265680075,2.866709948,0
22/06/13,2.863430023,3.584320068,2.664469957,2.924099922,0
23/06/13,2.897599936,3.337199926,2.895430088,3.117170095,0
24/06/13,3.134500027,3.148200035,2.705080032,2.874579906,0
